3, 17, 22, 29, 34, 42, 9
12, 13, 14, 20, 26, 40, 2
10, 15, 21, 24, 26, 37, 28
3, 15, 25, 27, 29, 31, 40
1, 4, 17, 24, 35, 40, 5
19, 20, 21, 22, 31, 35, 2
6, 9, 14, 28, 29, 37, 32
3, 16, 20, 22, 34, 36, 14
9, 16, 22, 30, 32, 40, 15
17, 24, 28, 37, 38, 41, 33
1, 7, 16, 28, 33, 35, 19
4, 7, 15, 21, 26, 38, 41
4, 7, 32, 34, 39, 41, 3
5, 14, 24, 26, 27, 33, 22
5, 8, 13, 23, 30, 42, 1
4, 5, 12, 29, 32, 39, 42
1, 6, 12, 21, 25, 42, 13
24, 25, 26, 28, 29, 35, 39
2, 3, 10, 12, 17, 28, 32
13, 15, 16, 23, 33, 40, 35
8, 10, 16, 18, 39, 40, 7
13, 18, 23, 29, 33, 39, 20
9, 14, 16, 22, 30, 38, 7
6, 7, 26, 31, 37, 38, 9
22, 23, 25, 27, 29, 36, 2
2, 12, 15, 22, 23, 26, 4
3, 4, 8, 13, 18, 39, 31
4, 11, 12, 14, 26, 28, 1
2, 16, 23, 28, 34, 41, 18
1, 3, 15, 17, 25, 34, 13
6, 7, 14, 26, 29, 40, 27
13, 17, 19, 20, 24, 27, 22
3, 4, 8, 22, 28, 29, 33
6, 9, 19, 23, 25, 37, 4
8, 19, 20, 38, 39, 40, 4
8, 11, 16, 21, 36, 42, 19
3, 13, 17, 19, 23, 27, 33
9, 13, 23, 28, 35, 41, 19
6, 27, 28, 30, 33, 35, 13
4, 18, 24, 35, 36, 38, 40
1, 7, 11, 18, 40, 41, 36
3, 7, 10, 21, 23, 30, 26
10, 17, 29, 31, 38, 42, 37
11, 14, 19, 20, 34, 39, 32
2, 8, 9, 30, 34, 36, 1
2, 3, 10, 11, 36, 37, 38
5, 13, 17, 21, 25, 36, 24
3, 11, 16, 31, 33, 42, 29
17, 18, 21, 34, 35, 38, 10
2, 9, 17, 18, 20, 35, 15
2, 3, 6, 26, 40, 41, 29
6, 24, 31, 32, 33, 35, 14
6, 14, 16, 29, 33, 34, 7
25, 26, 29, 33, 35, 40, 27
11, 12, 15, 18, 22, 25, 7
5, 17, 19, 24, 25, 36, 32
10, 21, 22, 26, 29, 33, 2
11, 20, 28, 36, 41, 42, 21
9, 11, 13, 16, 32, 37, 26
13, 27, 31, 32, 33, 42, 18
2, 3, 23, 28, 29, 39, 37
13, 17, 19, 24, 27, 38, 37
3, 10, 19, 28, 40, 42, 26
14, 30, 35, 37, 39, 41, 38
1, 14, 18, 23, 26, 31, 4
3, 9, 11, 20, 34, 37, 2
1, 12, 17, 31, 37, 39, 3
8, 9, 14, 25, 27, 35, 26
30, 32, 34, 36, 38, 39, 33
18, 21, 25, 28, 35, 42, 15
14, 16, 18, 19, 29, 42, 12
9, 13, 26, 27, 38, 42, 1
7, 13, 15, 25, 34, 41, 9
9, 10, 17, 29, 30, 40, 34
4, 5, 10, 20, 26, 28, 8
8, 9, 13, 26, 30, 34, 16
11, 17, 28, 36, 38, 40, 16
14, 17, 19, 24, 30, 32, 25
2, 9, 20, 25, 37, 41, 1
8, 10, 12, 19, 20, 42, 3
2, 4, 7, 11, 21, 37, 34
15, 20, 22, 23, 25, 37, 36
2, 12, 21, 29, 33, 39, 24
8, 21, 22, 31, 34, 38, 12
3, 13, 15, 21, 25, 35, 9
8, 17, 20, 21, 22, 39, 37
7, 18, 28, 38, 39, 41, 40
14, 27, 29, 35, 36, 40, 41
8, 11, 12, 15, 27, 35, 1
3, 15, 20, 26, 27, 35, 39
5, 12, 13, 22, 33, 42, 21
5, 6, 10, 18, 27, 28, 24
6, 7, 14, 15, 27, 29, 13
9, 10, 15, 19, 27, 35, 14
10, 12, 21, 30, 34, 41, 26
1, 7, 12, 14, 26, 38, 33
3, 18, 28, 35, 37, 39, 6
3, 17, 18, 28, 36, 40, 20
9, 20, 22, 31, 40, 41, 29
12, 17, 25, 31, 33, 35, 1
2, 15, 22, 24, 31, 41, 7
13, 15, 27, 30, 38, 42, 37
10, 25, 30, 31, 34, 38, 37
2, 4, 5, 10, 14, 35, 27
1, 2, 5, 18, 26, 39, 8
14, 19, 20, 27, 29, 37, 4
1, 5, 7, 30, 32, 38, 28
5, 16, 24, 29, 37, 42, 1
8, 11, 13, 15, 17, 29, 9
6, 9, 10, 12, 14, 39, 19
1, 14, 23, 31, 38, 40, 33
3, 7, 10, 18, 29, 36, 25
4, 6, 7, 12, 15, 18, 34
6, 10, 16, 17, 27, 42, 25
4, 14, 18, 20, 41, 42, 29
15, 17, 19, 32, 35, 38, 2
13, 22, 24, 25, 27, 35, 7
1, 11, 12, 13, 27, 41, 21
13, 15, 16, 17, 35, 40, 6
4, 22, 25, 34, 37, 42, 1
4, 12, 24, 28, 32, 35, 22
3, 6, 8, 11, 32, 42, 41
8, 22, 28, 34, 36, 40, 30
4, 16, 22, 30, 38, 39, 2
1, 13, 29, 37, 38, 39, 27
6, 10, 25, 26, 31, 42, 11
6, 11, 25, 29, 33, 36, 32
1, 21, 28, 29, 33, 37, 25
8, 18, 22, 26, 37, 42, 9
2, 4, 34, 37, 41, 42, 26
16, 19, 20, 37, 38, 41, 17
3, 8, 11, 23, 28, 40, 25
1, 12, 17, 22, 36, 38, 40
6, 15, 24, 34, 38, 39, 22
10, 12, 18, 23, 37, 38, 24
4, 16, 24, 35, 40, 42, 9
11, 23, 24, 27, 28, 38, 17
7, 12, 15, 16, 25, 31, 1
3, 17, 19, 21, 31, 41, 27
2, 3, 14, 16, 31, 41, 26
20, 25, 27, 38, 40, 41, 16
10, 14, 26, 28, 31, 37, 3
2, 7, 14, 23, 25, 29, 4
1, 2, 16, 27, 29, 30, 38
19, 23, 24, 31, 32, 42, 2
2, 5, 11, 26, 31, 33, 6
4, 17, 21, 28, 33, 35, 24
2, 3, 8, 20, 32, 39, 34
2, 6, 11, 20, 22, 34, 35
10, 14, 21, 35, 37, 42, 11
4, 10, 13, 14, 29, 30, 2
4, 12, 17, 22, 27, 34, 39
3, 7, 9, 14, 29, 41, 38
1, 3, 10, 27, 41, 42, 38
4, 11, 12, 14, 19, 32, 34
8, 15, 24, 29, 40, 42, 3
1, 7, 9, 10, 19, 38, 18
6, 28, 34, 35, 38, 39, 17
15, 22, 27, 32, 34, 35, 29
11, 13, 18, 24, 27, 28, 5
4, 7, 16, 19, 28, 32, 15
1, 8, 12, 15, 32, 39, 20
8, 26, 27, 39, 40, 42, 20
3, 11, 14, 15, 28, 34, 22
3, 18, 19, 27, 30, 31, 14
7, 22, 23, 27, 34, 40, 19
10, 22, 26, 27, 37, 41, 34
5, 7, 24, 27, 40, 42, 22
3, 7, 12, 37, 38, 41, 33
10, 11, 14, 30, 32, 41, 15
7, 17, 19, 23, 31, 39, 38
2, 9, 18, 35, 38, 40, 16
4, 6, 15, 33, 37, 38, 26
7, 10, 15, 29, 30, 34, 18
5, 18, 21, 25, 35, 42, 8
13, 30, 31, 38, 40, 42, 34
10, 15, 17, 27, 34, 42, 32
4, 8, 12, 19, 25, 32, 30
1, 10, 21, 28, 33, 42, 7
1, 9, 14, 22, 30, 41, 15
7, 19, 24, 28, 29, 40, 37
2, 14, 22, 27, 29, 40, 16
1, 4, 7, 11, 35, 38, 41
5, 7, 13, 33, 39, 40, 14
13, 16, 21, 26, 29, 37, 4
6, 14, 18, 31, 36, 38, 32
7, 8, 19, 20, 26, 32, 24
3, 7, 18, 28, 35, 37, 26
1, 4, 15, 20, 26, 40, 24
1, 17, 24, 29, 30, 40, 25
2, 9, 10, 23, 26, 37, 22
5, 13, 21, 24, 25, 34, 41
4, 5, 18, 22, 30, 37, 14
1, 14, 26, 31, 34, 35, 5
8, 11, 15, 21, 26, 41, 22
11, 13, 18, 19, 34, 38, 9
2, 10, 11, 24, 40, 42, 3
6, 12, 14, 15, 20, 25, 36
8, 16, 25, 26, 30, 33, 14
4, 5, 13, 14, 34, 41, 2
8, 16, 21, 27, 32, 42, 39
11, 25, 29, 30, 32, 35, 24
10, 11, 19, 25, 30, 40, 4
13, 15, 18, 22, 30, 41, 16
2, 7, 23, 28, 39, 42, 5
1, 3, 18, 26, 28, 29, 21
3, 12, 17, 20, 38, 40, 4
3, 4, 6, 10, 19, 38, 8
12, 23, 25, 27, 31, 35, 34
1, 6, 26, 36, 39, 41, 24
6, 11, 17, 20, 23, 32, 14
3, 13, 19, 21, 23, 27, 7
16, 18, 22, 27, 38, 41, 8
5, 10, 12, 14, 28, 33, 21
2, 17, 18, 30, 34, 37, 33
12, 13, 25, 30, 31, 32, 19
2, 6, 12, 24, 29, 39, 8
10, 21, 23, 24, 29, 42, 36
1, 8, 16, 19, 25, 37, 24
1, 3, 15, 16, 28, 42, 26
4, 10, 20, 24, 31, 34, 40
8, 10, 14, 18, 19, 22, 24
5, 6, 7, 15, 39, 40, 21
4, 8, 9, 15, 40, 41, 36
14, 16, 27, 28, 38, 41, 29
1, 15, 21, 22, 26, 38, 3
5, 8, 18, 20, 30, 35, 23
6, 15, 18, 20, 21, 25, 23
8, 10, 21, 25, 28, 32, 9
13, 20, 25, 28, 35, 40, 22
6, 7, 14, 22, 29, 30, 10
19, 34, 36, 40, 41, 42, 14
7, 8, 32, 34, 35, 36, 38
2, 14, 16, 22, 25, 41, 29
15, 19, 20, 23, 36, 39, 1
4, 6, 15, 34, 35, 37, 5
12, 17, 18, 31, 34, 37, 15
1, 11, 17, 30, 31, 33, 32
1, 21, 23, 24, 25, 32, 22
1, 3, 4, 13, 22, 28, 40
5, 13, 14, 21, 25, 42, 40
3, 12, 20, 31, 34, 35, 27
3, 6, 11, 16, 21, 28, 36
6, 18, 20, 27, 39, 40, 37
17, 22, 26, 34, 38, 39, 23
9, 11, 20, 22, 29, 39, 24
10, 23, 25, 28, 39, 40, 21
6, 9, 10, 12, 15, 19, 22
11, 14, 19, 25, 31, 39, 37
4, 7, 10, 12, 15, 40, 35
4, 15, 19, 22, 24, 38, 31
3, 11, 12, 15, 22, 24, 8
4, 10, 26, 31, 33, 37, 6
15, 16, 18, 22, 28, 41, 32
20, 21, 33, 35, 36, 41, 23
1, 3, 14, 24, 25, 28, 17
9, 12, 14, 21, 22, 42, 24
11, 13, 24, 25, 27, 39, 16
11, 14, 22, 31, 35, 36, 37
4, 8, 10, 13, 22, 26, 28
13, 18, 22, 24, 26, 37, 3
8, 10, 23, 27, 29, 34, 1
8, 14, 21, 25, 35, 41, 10
4, 13, 19, 24, 27, 36, 38
19, 23, 28, 29, 34, 35, 24
12, 13, 17, 24, 25, 27, 29
2, 12, 13, 18, 22, 34, 3
4, 21, 22, 25, 33, 41, 39
5, 13, 19, 25, 39, 41, 35
3, 11, 21, 30, 32, 40, 1
1, 17, 20, 23, 28, 34, 41
2, 3, 7, 8, 15, 20, 40
3, 8, 17, 19, 31, 41, 11
4, 11, 22, 32, 40, 42, 38
10, 22, 28, 31, 34, 39, 2
4, 9, 20, 22, 33, 42, 35
12, 14, 17, 18, 20, 23, 26
3, 16, 20, 23, 27, 41, 6
1, 4, 10, 16, 24, 29, 41
7, 9, 17, 18, 23, 34, 32
11, 13, 25, 27, 32, 34, 29
9, 13, 16, 26, 38, 42, 31
5, 8, 23, 24, 25, 33, 7
6, 9, 16, 25, 27, 39, 7
6, 8, 14, 19, 20, 38, 7
7, 10, 12, 20, 36, 40, 23
3, 14, 32, 33, 36, 38, 31
1, 5, 8, 18, 22, 33, 35
1, 2, 14, 24, 36, 40, 25
12, 13, 20, 28, 29, 38, 25
4, 10, 12, 15, 22, 34, 9
4, 6, 13, 15, 24, 33, 32
12, 16, 19, 29, 37, 39, 27
4, 25, 26, 30, 34, 42, 31
5, 13, 22, 33, 34, 40, 32
3, 4, 6, 14, 16, 39, 20
3, 13, 14, 18, 22, 37, 34
1, 17, 18, 20, 23, 29, 10
6, 8, 18, 29, 35, 42, 24
3, 14, 23, 30, 34, 35, 2
1, 14, 15, 23, 32, 34, 10
4, 6, 13, 18, 33, 41, 22
1, 4, 14, 15, 20, 31, 8
15, 23, 25, 30, 39, 40, 9
10, 15, 29, 30, 34, 38, 28
5, 6, 12, 16, 24, 38, 35
5, 20, 28, 31, 33, 39, 42
6, 10, 18, 25, 27, 42, 16
6, 8, 9, 13, 30, 36, 15
1, 8, 9, 26, 35, 38, 18
2, 14, 32, 40, 41, 42, 38
5, 15, 21, 31, 36, 41, 7
3, 12, 14, 27, 32, 39, 33
18, 23, 24, 30, 34, 40, 32
7, 9, 23, 32, 40, 41, 39
1, 2, 14, 20, 26, 29, 40
9, 11, 32, 33, 37, 41, 42
2, 8, 31, 32, 34, 37, 35
9, 10, 13, 22, 32, 40, 7
1, 13, 16, 18, 25, 42, 6
11, 14, 18, 21, 22, 23, 30
3, 13, 20, 32, 38, 41, 24
4, 10, 11, 17, 28, 32, 24
8, 13, 24, 25, 27, 32, 36
5, 12, 16, 23, 26, 31, 42
17, 23, 31, 34, 35, 42, 1
2, 4, 13, 21, 37, 38, 41
3, 12, 22, 24, 28, 39, 35
7, 18, 21, 29, 31, 36, 2
8, 13, 14, 22, 41, 42, 16
3, 5, 20, 24, 27, 35, 17
10, 12, 15, 22, 23, 27, 17
6, 11, 15, 27, 30, 38, 41
6, 12, 17, 18, 22, 31, 3
6, 23, 26, 29, 30, 39, 16
19, 25, 27, 28, 33, 36, 31
5, 13, 14, 27, 36, 41, 33
9, 16, 17, 18, 33, 38, 24
6, 21, 24, 26, 33, 36, 16
25, 30, 32, 34, 35, 41, 13
16, 19, 22, 25, 31, 36, 21
16, 27, 30, 31, 37, 39, 29
10, 18, 29, 31, 32, 41, 19
14, 20, 21, 23, 34, 42, 7
7, 21, 29, 30, 38, 39, 25
1, 5, 10, 16, 18, 37, 2
15, 20, 34, 35, 37, 41, 11
2, 8, 19, 21, 34, 37, 30
6, 8, 11, 16, 20, 27, 18
3, 21, 25, 30, 32, 38, 10
2, 12, 25, 29, 37, 38, 17
20, 27, 28, 30, 36, 37, 40
5, 14, 22, 23, 30, 37, 31
10, 11, 14, 17, 33, 34, 25
4, 7, 14, 15, 20, 36, 41
17, 21, 22, 32, 36, 42, 11
2, 4, 6, 12, 20, 22, 33
2, 7, 12, 26, 36, 41, 21
1, 2, 16, 28, 33, 35, 7
4, 6, 16, 17, 21, 30, 40
10, 11, 14, 25, 27, 28, 21
1, 12, 19, 23, 24, 34, 39
3, 18, 20, 27, 32, 33, 39
14, 18, 29, 32, 40, 42, 9
2, 8, 9, 23, 27, 39, 41
5, 7, 9, 20, 31, 35, 6
5, 9, 13, 19, 34, 42, 1
1, 5, 9, 23, 28, 41, 34
1, 2, 4, 11, 14, 42, 28
1, 7, 27, 35, 38, 39, 2
2, 3, 13, 14, 24, 41, 40
3, 13, 21, 24, 29, 32, 9
11, 18, 19, 24, 36, 38, 17
1, 11, 16, 33, 39, 41, 26
2, 5, 16, 21, 34, 35, 26
1, 8, 12, 20, 32, 38, 25
8, 21, 23, 35, 36, 39, 29
10, 15, 22, 23, 28, 38, 19
5, 14, 23, 25, 38, 40, 39
1, 11, 12, 19, 23, 24, 18
19, 20, 23, 24, 26, 36, 42
4, 20, 24, 30, 36, 40, 19
2, 4, 25, 31, 33, 36, 40
5, 12, 13, 29, 34, 39, 22
7, 25, 28, 32, 35, 39, 29
5, 18, 30, 34, 41, 42, 6
13, 17, 18, 27, 31, 34, 33
5, 17, 18, 33, 35, 41, 20
11, 19, 20, 28, 35, 37, 38
1, 9, 15, 22, 29, 33, 39
7, 12, 18, 23, 29, 34, 35
7, 15, 25, 35, 40, 41, 32
3, 6, 13, 14, 29, 30, 1
4, 12, 28, 29, 34, 39, 21
1, 2, 17, 29, 39, 40, 11
7, 8, 13, 31, 29, 40, 12
18, 22, 24, 32, 41, 42, 15
1, 13, 24, 27, 34, 42, 21
1, 18, 22, 32, 38, 41, 4
5, 11, 29, 30, 31, 36, 7
4, 15, 27, 30, 34, 39, 16
17, 20, 26, 27, 36, 38, 23
3, 10, 14, 19, 37, 40, 25
8, 9, 24, 31, 35, 37, 29
1, 9, 16, 20, 34, 39, 42
2, 6, 8, 9, 27, 39, 4
5, 8, 9, 16, 25, 31, 23
10, 12, 24, 28, 32, 37, 31
1, 3, 11, 16, 19, 33, 26
8, 15, 28, 36, 38, 41, 27
1, 5, 13, 21, 29, 40, 20
1, 5, 14, 26, 32, 35, 6
2, 8, 10, 13, 22, 31, 18
2, 8, 17, 18, 21, 25, 39
7, 10, 19, 22, 25, 27, 23
2, 11, 17, 18, 28, 38, 33
3, 5, 6, 7, 8, 14, 1
2, 4, 6, 11, 28, 42, 29
6, 8, 14, 20, 23, 26, 15
12, 19, 21, 24, 26, 40, 10
2, 13, 14, 17, 31, 42, 19
1, 5, 8, 9, 29, 42, 11
9, 11, 24, 26, 39, 40, 5
9, 13, 20, 28, 29, 42, 8
8, 16, 17, 21, 33, 35, 2
18, 28, 29, 32, 37, 38, 21
6, 26, 28, 29, 34, 39, 31
6, 12, 18, 20, 25, 34, 4
2, 27, 28, 29, 34, 39, 26
1, 9, 12, 14, 16, 24, 2
1, 2, 17, 39, 40, 42, 25
2, 6, 10, 12, 22, 23, 9
6, 8, 14, 19, 25, 42, 31
17, 27, 28, 34, 40, 42, 7
6, 7, 13, 31, 37, 39, 23
2, 3, 8, 23, 37, 39, 5
9, 15, 30, 32, 39, 42, 25
8, 15, 21, 24, 32, 38, 14
2, 11, 15, 19, 26, 30, 5
8, 11, 16, 25, 30, 35, 24
15, 21, 27, 31, 37, 38, 32
6, 15, 16, 24, 29, 42, 26
2, 17, 24, 28, 34, 36, 19
3, 23, 25, 34, 37, 41, 42
4, 6, 21, 28, 29, 36, 12
11, 22, 26, 31, 37, 39, 24
4, 9, 14, 20, 28, 34, 37
10, 11, 12, 17, 26, 42, 16
13, 20, 24, 30, 31, 41, 6
3, 4, 12, 21, 23, 26, 28
5, 14, 18, 20, 32, 41, 22
3, 4, 16, 22, 25, 42, 2
3, 14, 21, 36, 41, 42, 2
4, 14, 16, 17, 33, 38, 19
5, 10, 11, 15, 28, 40, 16
11, 17, 23, 26, 32, 41, 31
14, 16, 23, 26, 28, 34, 18
1, 23, 26, 32, 35, 37, 15
2, 4, 14, 29, 31, 32, 33
4, 13, 18, 19, 22, 41, 6
6, 13, 25, 29, 36, 38, 39
2, 5, 16, 23, 27, 29, 20
9, 11, 13, 14, 15, 29, 36
14, 15, 20, 22, 29, 37, 39
8, 11, 24, 25, 36, 42, 12
9, 15, 16, 33, 37, 40, 11
5, 12, 13, 33, 36, 41, 7
4, 18, 19, 23, 36, 40, 38
8, 12, 15, 20, 23, 42, 3
4, 6, 9, 13, 14, 18, 36
9, 11, 16, 33, 36, 38, 12
1, 3, 4, 20, 24, 26, 35
5, 27, 32, 35, 36, 38, 18
4, 21, 25, 31, 35, 40, 11
2, 7, 18, 38, 39, 41, 22
7, 15, 23, 25, 32, 40, 11
4, 8, 9, 16, 35, 40, 18
9, 19, 24, 33, 34, 37, 27
14, 16, 27, 28, 36, 42, 32
5, 18, 19, 23, 38, 40, 34
6, 14, 21, 26, 32, 40, 22
2, 8, 21, 24, 36, 40, 30
12, 15, 22, 23, 30, 41, 2
3, 4, 8, 17, 19, 41, 16
2, 3, 8, 11, 16, 28, 36
2, 4, 17, 22, 26, 31, 42
10, 13, 19, 20, 21, 36, 34
3, 7, 8, 12, 20, 24, 26
9, 14, 17, 27, 35, 40, 26
10, 18, 19, 24, 27, 28, 13
11, 12, 19, 30, 34, 41, 5
1, 14, 32, 36, 39, 41, 25
1, 8, 11, 19, 29, 40, 22
1, 10, 18, 23, 33, 34, 15
6, 13, 23, 36, 37, 1, 14
21, 33, 35, 40, 41, 42, 34
4, 23, 25, 35, 36, 39, 13
4, 12, 17, 34, 40, 42, 6
2, 3, 7, 9, 25, 33, 22
2, 3, 13, 19, 36, 39, 7
1, 6, 10, 15, 35, 42, 30
3, 12, 20, 23, 32, 41, 34
13, 17, 21, 33, 35, 36, 30
1, 2, 3, 17, 19, 32, 7
19, 22, 36, 37, 40, 41, 15
14, 15, 21, 27, 34, 41, 9
1, 4, 7, 17, 30, 31, 36
1, 8, 17, 18, 31, 40, 38
7, 14, 20, 32, 38, 40, 33
5, 7, 22, 30, 35, 40, 15
2, 5, 9, 24, 31, 33, 18
13, 14, 24, 26, 27, 31, 30
5, 8, 10, 11, 16, 20, 4
20, 22, 28, 34, 40, 41, 15
4, 5, 8, 12, 21, 35, 11
10, 14, 18, 27, 31, 39, 20
2, 8, 14, 20, 25, 30, 10
1, 8, 19, 28, 40, 41, 26
3, 11, 15, 23, 28, 38, 20
7, 10, 11, 17, 20, 25, 36
3, 6, 13, 15, 30, 33, 5
6, 14, 18, 20, 36, 42, 38
1, 10, 18, 22, 23, 32, 27
2, 4, 16, 29, 30, 41, 8
5, 14, 18, 20, 34, 37, 27
13, 14, 20, 31, 36, 40, 6
1, 17, 22, 40, 41, 42, 16
16, 17, 19, 22, 27, 36, 13
11, 15, 19, 23, 26, 34, 12
2, 17, 19, 27, 31, 40, 5
1, 8, 10, 13, 24, 27, 4
6, 12, 18, 22, 32, 33, 24
4, 7, 8, 10, 20, 31, 35
4, 28, 31, 38, 39, 42, 22
3, 8, 12, 25, 26, 38, 2
4, 8, 12, 13, 20, 32, 2
4, 5, 9, 15, 24, 38, 42
1, 3, 12, 14, 16, 32, 30
1, 5, 9, 13, 30, 40, 37
9, 16, 32, 36, 38, 41, 37
1, 5, 6, 8, 30, 33, 17
2, 7, 15, 19, 24, 39, 12
22, 23, 24, 28, 37, 42, 30
9, 19, 26, 32, 34, 42, 35
11, 15, 16, 20, 21, 24, 42
20, 24, 27, 31, 33, 41, 35
11, 21, 23, 24, 32, 33, 2
6, 12, 21, 23, 35, 41, 42
4, 9, 14, 24, 31, 36, 5
12, 13, 14, 22, 29, 42, 3
8, 15, 21, 30, 32, 42, 11
4, 10, 12, 17, 32, 41, 2
1, 10, 17, 28, 30, 39, 20
10, 14, 21, 32, 36, 37, 24
4, 17, 23, 25, 33, 38, 15
1, 4, 9, 22, 29, 33, 27
6, 22, 28, 31, 35, 37, 11
5, 11, 13, 27, 29, 36, 38
12, 20, 25, 28, 33, 38, 9
3, 9, 19, 24, 33, 35, 28
9, 14, 16, 17, 25, 28, 40
2, 15, 18, 22, 33, 42, 26
17, 22, 30, 33, 37, 39, 36
6, 9, 11, 32, 36, 42, 41
2, 10, 16, 17, 22, 31, 9
4, 9, 27, 32, 33, 34, 22
2, 6, 14, 23, 29, 32, 42
9, 20, 22, 24, 27, 31, 33
3, 9, 18, 23, 30, 33, 38
5, 21, 24, 28, 34, 37, 25
6, 8, 9, 23, 33, 37, 20
16, 23, 28, 29, 36, 41, 30
2, 11, 16, 22, 26, 34, 13
9, 19, 29, 30, 31, 39, 25
11, 18, 23, 24, 29, 37, 35
22, 26, 27, 31, 34, 36, 12
6, 8, 13, 33, 34, 37, 19
15, 17, 20, 35, 39, 42, 25
3, 11, 15, 28, 36, 39, 5
4, 7, 15, 40, 41, 42, 18
7, 10, 12, 27, 28, 32, 5
2, 4, 11, 14, 25, 41, 30
13, 14, 18, 21, 33, 39, 20
4, 8, 12, 20, 39, 41, 17
4, 7, 21, 24, 36, 38, 40
5, 7, 14, 18, 35, 41, 1
6, 16, 23, 24, 29, 31, 21
1, 17, 30, 31, 34, 35, 38
3, 4, 13, 19, 21, 34, 23
4, 5, 6, 18, 24, 36, 28
4, 23, 29, 31, 33, 42, 22
5, 10, 21, 22, 26, 41, 3
6, 23, 29, 31, 35, 40, 17
8, 12, 17, 33, 34, 41, 26
3, 21, 23, 27, 35, 36, 40
4, 19, 30, 32, 38, 42, 34
4, 6, 18, 23, 26, 29, 31
5, 12, 19, 29, 31, 37, 32
2, 5, 13, 16, 30, 38, 31
9, 10, 24, 27, 32, 39, 26
4, 5, 10, 19, 22, 33, 30
5, 8, 9, 13, 31, 40, 3
1, 3, 6, 12, 19, 24, 10
8, 10, 14, 27, 28, 30, 25
9, 16, 27, 29, 36, 39, 3
7, 17, 26, 35, 36, 37, 21
12, 13, 18, 29, 34, 41, 37
1, 4, 17, 19, 36, 42, 33
5, 7, 15, 25, 37, 41, 38
4, 7, 16, 22, 37, 40, 26
3, 6, 17, 22, 26, 30, 9
2, 6, 9, 23, 27, 31, 17
2, 5, 7, 11, 23, 33, 24
2, 3, 7, 15, 20, 42, 12
5, 10, 19, 21, 24, 32, 9
3, 5, 18, 28, 36, 37, 33
2, 3, 18, 28, 31, 41, 40
2, 3, 6, 7, 18, 38, 12
