3, 17, 22, 29, 34, 42, 9
14, 20, 21, 24, 30, 33, 12
6, 7, 10, 30, 33, 35, 32
7, 8, 10, 18, 20, 41, 6
2, 3, 15, 19, 20, 36, 9
8, 9, 20, 31, 40, 41, 12
1, 21, 25, 30, 37, 39, 31
8, 14, 20, 28, 30, 41, 1
4, 9, 20, 24, 39, 41, 5
6, 7, 22, 25, 29, 38, 2
4, 26, 27, 31, 35, 40, 5
2, 18, 25, 34, 38, 40, 20
3, 15, 17, 19, 29, 30, 32
4, 17, 18, 32, 36, 40, 26
9, 13, 19, 20, 34, 37, 5
3, 6, 9, 11, 12, 23, 26
1, 17, 24, 26, 30, 31, 34
3, 4, 8, 16, 25, 28, 10
5, 7, 11, 28, 33, 41, 17
2, 12, 13, 14, 16, 42, 41
4, 7, 12, 28, 30, 39, 9
25, 28, 29, 32, 36, 39, 21
14, 15, 21, 25, 29, 36, 13
1, 3, 11, 18, 23, 35, 28
3, 11, 12, 34, 41, 42, 6
6, 13, 14, 25, 30, 38, 15
8, 10, 12, 18, 24, 36, 19
2, 11, 12, 13, 20, 40, 27
1, 2, 5, 26, 35, 38, 19
4, 6, 10, 11, 15, 21, 41
8, 20, 29, 31, 32, 40, 4
5, 6, 9, 33, 36, 41, 24
7, 16, 23, 25, 33, 40, 8
11, 12, 15, 27, 34, 40, 7
2, 15, 22, 28, 29, 41, 11
10, 15, 20, 29, 30, 41, 14
4, 6, 7, 13, 36, 39, 27
6, 9, 12, 14, 22, 29, 26
16, 17, 19, 28, 35, 39, 31
20, 35, 36, 38, 41, 42, 6
7, 16, 17, 18, 30, 31, 19
17, 24, 26, 27, 32, 40, 42
9, 14, 23, 25, 33, 42, 6
4, 6, 21, 32, 36, 40, 18
1, 4, 17, 27, 35, 36, 3
5, 14, 22, 23, 25, 31, 7
3, 5, 16, 19, 24, 31, 12
8, 19, 21, 24, 40, 42, 2
2, 4, 15, 26, 28, 33, 12
16, 20, 23, 26, 27, 29, 13
2, 5, 30, 40, 41, 42, 17
7, 16, 29, 32, 42, 4, 24
18, 19, 25, 29, 32, 37, 5
1, 17, 19, 24, 32, 33, 40
4, 6, 11, 22, 25, 34, 9
4, 11, 18, 25, 32, 42, 41
5, 7, 20, 36, 38, 39, 4
2, 16, 24, 28, 30, 41, 14
3, 6, 11, 20, 22, 32, 26
9, 13, 27, 34, 35, 41, 40
7, 11, 12, 18, 21, 25, 13
4, 20, 27, 28, 34, 40, 21
5, 13, 18, 26, 31, 36, 25
4, 20, 29, 33, 37, 41, 2
8, 13, 23, 24, 26, 41, 4
1, 3, 5, 17, 29, 36, 40
5, 14, 25, 33, 37, 41, 22
1, 6, 14, 18, 20, 33, 22
1, 2, 9, 30, 41, 42, 15
2, 4, 9, 13, 20, 34, 33
1, 8, 20, 22, 28, 35, 14
2, 8, 17, 20, 28, 33, 21
13, 24, 25, 33, 38, 42, 35
1, 4, 10, 11, 15, 25, 8
22, 25, 27, 33, 35, 37, 3
20, 21, 28, 32, 41, 42, 5
4, 5, 15, 19, 24, 25, 10
1, 20, 22, 29, 32, 39, 19
4, 11, 22, 27, 33, 40, 35
3, 17, 23, 30, 37, 40, 10
6, 9, 11, 21, 22, 25, 28
12, 14, 16, 19, 29, 36, 34
5, 9, 15, 25, 34, 42, 22
5, 7, 13, 23, 32, 38, 35
16, 17, 18, 30, 35, 36, 24
5, 10, 26, 27, 33, 38, 37
11, 13, 15, 25, 32, 33, 2
4, 6, 10, 20, 36, 40, 5
5, 6, 8, 29, 30, 38, 7
4, 16, 20, 22, 30, 35, 23
6, 10, 11, 14, 19, 34, 31
2, 4, 8, 9, 13, 18, 6
3, 9, 15, 20, 21, 24, 39
8, 24, 28, 29, 34, 36, 11
11, 20, 21, 27, 28, 29, 40
6, 12, 16, 35, 37, 39, 11
2, 5, 10, 24, 27, 38, 18
9, 11, 22, 25, 31, 39, 34
1, 2, 9, 14, 16, 22, 3
1, 6, 11, 20, 28, 29, 4
6, 10, 13, 18, 28, 42, 20
13, 16, 21, 34, 37, 42, 26
3, 8, 14, 23, 35, 38, 6
2, 4, 6, 19, 30, 38, 16
8, 14, 17, 18, 20, 35, 3
3, 11, 12, 17, 38, 41, 19
2, 7, 10, 11, 26, 31, 38
1, 18, 23, 26, 29, 34, 14
7, 11, 13, 14, 21, 30, 27
13, 16, 21, 28, 30, 34, 12
7, 20, 27, 29, 38, 41, 10
12, 15, 24, 28, 37, 39, 41
8, 14, 16, 26, 32, 37, 33
21, 24, 27, 32, 36, 40, 2
4, 8, 25, 32, 40, 41, 39
5, 6, 8, 12, 17, 39, 19
6, 7, 12, 20, 29, 39, 11
9, 10, 16, 20, 23, 36, 1
2, 12, 14, 18, 33, 36, 27
8, 26, 30, 31, 34, 37, 12
14, 17, 31, 32, 33, 40, 3
15, 17, 19, 20, 34, 39, 35
15, 18, 22, 24, 31, 37, 34
9, 13, 16, 34, 38, 40, 36
4, 5, 9, 16, 21, 38, 10
10, 17, 24, 30, 34, 37, 6
5, 13, 14, 30, 38, 42, 35
11, 24, 28, 31, 33, 37, 34
3, 16, 26, 27, 31, 36, 29
2, 4, 5, 18, 21, 37, 8
2, 19, 29, 31, 36, 39, 30
9, 13, 16, 31, 34, 39, 23
6, 18, 22, 31, 35, 37, 25
4, 5, 16, 19, 27, 39, 31
5, 9, 25, 28, 37, 38, 12
3, 16, 17, 18, 29, 33, 41
15, 21, 31, 36, 37, 41, 20
6, 10, 22, 23, 25, 35, 12
2, 19, 22, 23, 25, 27, 5
11, 12, 17, 21, 40, 42, 25
9, 19, 21, 23, 30, 42, 41
4, 6, 14, 16, 23, 36, 15
4, 17, 21, 22, 32, 33, 30
6, 12, 13, 15, 29, 30, 23
10, 20, 21, 26, 31, 36, 34
12, 21, 26, 27, 37, 38, 25
13, 30, 33, 37, 40, 41, 27
1, 16, 33, 35, 36, 41, 8
11, 21, 22, 27, 29, 38, 10
5, 17, 18, 19, 35, 40, 21
11, 15, 16, 19, 20, 41, 1
12, 15, 29, 33, 35, 38, 26
5, 11, 20, 26, 36, 40, 25
1, 16, 17, 24, 30, 32, 11
9, 19, 25, 31, 33, 38, 10
1, 16, 19, 21, 22, 23, 20
5, 6, 15, 16, 29, 30, 9
2, 3, 8, 13, 33, 37, 27
7, 14, 17, 23, 26, 33, 22
7, 12, 14, 25, 32, 38, 34
1, 3, 17, 18, 28, 31, 36
6, 7, 10, 20, 34, 41, 17
6, 17, 24, 26, 38, 42, 13
8, 25, 28, 32, 36, 37, 3
1, 6, 13, 20, 32, 38, 34
6, 12, 13, 16, 37, 42, 17
3, 7, 8, 19, 35, 42, 25
11, 15, 21, 28, 30, 32, 6
4, 7, 16, 17, 24, 39, 28
2, 8, 19, 20, 28, 37, 27
21, 23, 31, 32, 34, 39, 2
9, 17, 18, 25, 30, 32, 36
9, 12, 13, 30, 31, 35, 42
5, 11, 15, 19, 23, 37, 33
6, 20, 23, 31, 34, 40, 5
15, 16, 28, 34, 37, 38, 29
3, 13, 19, 20, 34, 38, 41
1, 17, 24, 27, 38, 40, 29
1, 12, 21, 31, 34, 38, 17
1, 10, 12, 34, 36, 37, 13
11, 24, 25, 27, 40, 42, 10
8, 10, 24, 31, 33, 39, 35
9, 15, 28, 30, 32, 41, 16
3, 19, 23, 26, 34, 35, 40
3, 13, 14, 16, 19, 32, 18
4, 18, 25, 35, 36, 40, 31
14, 15, 21, 32, 37, 41, 25
9, 22, 31, 34, 37, 42, 29
2, 8, 12, 17, 31, 33, 1
9, 20, 23, 27, 33, 39, 18
26, 27, 29, 30, 31, 39, 22
10, 14, 18, 28, 32, 33, 37
10, 12, 14, 18, 30, 41, 26
9, 14, 18, 27, 37, 38, 39
3, 4, 7, 14, 15, 39, 36
1, 28, 35, 38, 39, 42, 18
7, 28, 30, 32, 36, 40, 23
6, 10, 25, 30, 33, 38, 22
6, 9, 31, 33, 34, 40, 16
2, 9, 18, 21, 25, 34, 35
2, 7, 10, 24, 33, 37, 25
10, 13, 23, 25, 33, 35, 2
8, 9, 13, 17, 32, 40, 22
2, 9, 23, 29, 31, 38, 40
1, 6, 10, 21, 22, 36, 32
4, 13, 19, 21, 25, 37, 2
9, 10, 11, 17, 18, 31, 34
18, 22, 28, 30, 33, 34, 21
1, 12, 15, 28, 31, 35, 32
2, 20, 23, 27, 29, 39, 4
12, 23, 28, 29, 36, 42, 9
3, 12, 20, 33, 34, 38, 25
3, 10, 15, 20, 41, 42, 33
4, 6, 7, 12, 21, 36, 27
6, 20, 24, 25, 29, 41, 36
10, 15, 23, 29, 32, 36, 30
10, 13, 16, 23, 33, 40, 14
19, 29, 36, 37, 38, 41, 18
2, 12, 15, 19, 29, 34, 1
1, 2, 7, 8, 12, 38, 39
2, 9, 18, 20, 24, 37, 41
16, 20, 21, 24, 30, 31, 39
4, 10, 13, 27, 31, 33, 32
9, 14, 19, 26, 33, 41, 11
5, 7, 9, 13, 17, 39, 30
10, 13, 19, 26, 32, 42, 20
3, 9, 19, 21, 24, 35, 31
12, 15, 19, 31, 32, 37, 9
3, 17, 18, 22, 34, 41, 7
4, 21, 27, 32, 34, 42, 25
6, 13, 18, 23, 26, 33, 32
5, 25, 26, 29, 30, 36, 35
1, 11, 18, 20, 27, 34, 19
6, 12, 13, 18, 21, 40, 8
3, 4, 7, 14, 18, 40, 42
11, 17, 29, 36, 41, 42, 4
1, 6, 20, 21, 31, 35, 42
1, 4, 10, 14, 20, 28, 38
4, 9, 19, 23, 33, 34, 27
3, 19, 23, 24, 27, 37, 18
4, 8, 20, 25, 34, 40, 11
13, 15, 23, 24, 29, 37, 34
17, 18, 23, 30, 33, 35, 21
7, 22, 26, 36, 37, 38, 16
7, 19, 25, 28, 33, 40, 4
4, 7, 15, 20, 33, 34, 11
7, 26, 29, 32, 35, 41, 14
2, 3, 12, 25, 36, 40, 22
3, 17, 26, 31, 39, 41, 38
3, 4, 26, 30, 33, 40, 28
8, 10, 11, 20, 26, 27, 32
9, 14, 20, 23, 25, 29, 13
7, 14, 15, 20, 31, 33, 6
3, 14, 15, 16, 20, 27, 6
5, 15, 25, 35, 41, 42, 34
4, 12, 13, 14, 26, 35, 32
1, 6, 7, 18, 34, 40, 11
5, 11, 12, 19, 21, 31, 15
2, 12, 22, 23, 28, 33, 26
8, 11, 13, 21, 22, 35, 5
3, 7, 14, 37, 39, 42, 29
8, 12, 15, 19, 27, 36, 18
8, 12, 18, 27, 34, 41, 24
14, 18, 20, 22, 23, 30, 5
24, 25, 30, 32, 35, 37, 31
10, 12, 17, 32, 35, 42, 18
4, 9, 11, 16, 23, 33, 5
3, 7, 19, 20, 32, 33, 21
4, 12, 13, 17, 27, 32, 23
7, 12, 19, 35, 37, 42, 30
13, 14, 20, 22, 33, 39, 31
1, 2, 19, 31, 37, 38, 7
7, 14, 15, 18, 30, 38, 22
4, 7, 15, 17, 27, 37, 41
3, 19, 22, 30, 40, 42, 36
10, 11, 19, 21, 33, 42, 39
2, 20, 26, 30, 40, 41, 14
6, 8, 10, 18, 22, 42, 11
8, 18, 21, 30, 35, 39, 14
15, 17, 19, 21, 23, 28, 39
7, 13, 17, 22, 27, 37, 26
5, 6, 10, 14, 39, 40, 16
4, 6, 7, 20, 21, 35, 36
3, 10, 18, 24, 37, 42, 32
9, 16, 19, 25, 36, 38, 3
6, 9, 17, 19, 25, 38, 24
16, 20, 21, 24, 32, 41, 10
7, 12, 14, 31, 32, 41, 19
11, 23, 31, 33, 37, 38, 6
20, 22, 24, 26, 27, 37, 14
3, 19, 24, 27, 29, 36, 21
4, 5, 12, 13, 19, 23, 26
9, 11, 14, 16, 26, 37, 1
7, 25, 27, 28, 35, 39, 29
12, 14, 20, 21, 22, 29, 6
12, 16, 31, 32, 33, 37, 24
3, 10, 11, 14, 16, 28, 29
5, 21, 23, 34, 39, 40, 37
1, 6, 26, 29, 33, 36, 42
7, 8, 19, 26, 35, 37, 42
2, 6, 12, 13, 24, 42, 16
5, 14, 21, 33, 35, 38, 17
1, 16, 19, 28, 39, 40, 41
2, 4, 13, 14, 15, 23, 6
6, 11, 12, 16, 28, 36, 14
1, 9, 18, 25, 28, 32, 21
9, 19, 25, 27, 32, 36, 7
2, 11, 19, 27, 38, 39, 42
3, 11, 12, 13, 20, 37, 32
10, 15, 23, 28, 29, 36, 30
11, 12, 19, 26, 31, 34, 6
1, 15, 18, 19, 27, 38, 14
12, 18, 21, 26, 35, 38, 19
7, 10, 14, 21, 22, 42, 16
8, 23, 30, 36, 37, 39, 32
6, 12, 14, 19, 28, 31, 27
4, 14, 18, 21, 28, 32, 25
11, 16, 20, 21, 23, 38, 24
5, 9, 17, 28, 30, 34, 29
7, 8, 19, 34, 37, 42, 25
4, 7, 9, 12, 14, 33, 1
5, 6, 23, 30, 34, 39, 35
2, 22, 23, 30, 37, 42, 5
1, 9, 14, 15, 20, 33, 29
3, 11, 30, 34, 38, 42, 27
22, 26, 28, 37, 39, 40, 1
3, 5, 6, 19, 22, 31, 32
1, 10, 11, 28, 32, 37, 7
3, 4, 12, 18, 23, 26, 9
8, 19, 21, 31, 38, 39, 25
7, 11, 14, 18, 29, 38, 12
8, 10, 15, 17, 24, 31, 27
1, 10, 11, 14, 30, 33, 5
10, 19, 29, 33, 37, 38, 26
8, 18, 23, 24, 34, 37, 15
4, 10, 15, 19, 39, 42, 20
1, 5, 6, 30, 38, 40, 12
17, 20, 22, 23, 27, 40, 24
2, 12, 14, 19, 22, 29, 23
7, 10, 12, 13, 18, 38, 32
8, 10, 13, 28, 29, 35, 27
14, 26, 29, 30, 36, 40, 39
4, 7, 15, 25, 28, 29, 12
17, 19, 35, 37, 38, 42, 2
2, 4, 18, 23, 28, 39, 29
4, 12, 20, 21, 22, 42, 34
2, 7, 23, 29, 36, 42, 15
4, 9, 12, 20, 24, 28, 37
3, 9, 21, 26, 33, 36, 12
10, 21, 26, 30, 33, 35, 36
20, 27, 28, 30, 34, 38, 22
9, 12, 20, 24, 28, 31, 32
17, 23, 24, 29, 36, 40, 10
10, 22, 31, 32, 38, 41, 36
5, 10, 19, 24, 33, 34, 38
1, 9, 10, 19, 32, 41, 16
7, 21, 22, 29, 36, 37, 9
1, 9, 18, 27, 40, 42, 6
15, 18, 22, 30, 33, 37, 32
6, 8, 13, 15, 26, 42, 25
1, 9, 12, 13, 16, 31, 5
16, 20, 26, 35, 39, 42, 3
3, 9, 16, 26, 35, 38, 14
1, 3, 11, 14, 35, 39, 25
17, 18, 19, 35, 38, 42, 3
2, 15, 16, 20, 33, 42, 7
2, 4, 5, 22, 28, 37, 6
6, 14, 16, 19, 35, 39, 37
5, 19, 28, 32, 35, 42, 31
1, 7, 20, 21, 35, 39, 26
7, 16, 24, 27, 29, 34, 10
9, 17, 25, 34, 37, 39, 27
4, 18, 23, 27, 31, 36, 5
2, 4, 6, 9, 15, 29, 3
2, 9, 13, 16, 18, 25, 34
2, 10, 14, 24, 35, 40, 21
3, 22, 23, 24, 33, 34, 37
4, 10, 18, 19, 25, 34, 15
6, 8, 13, 18, 20, 26, 32
8, 15, 24, 28, 39, 41, 11
8, 13, 20, 23, 28, 34, 5
6, 19, 20, 24, 29, 31, 33
3, 4, 7, 13, 22, 40, 26
2, 7, 13, 31, 36, 42, 29
2, 4, 6, 8, 26, 28, 33
2, 5, 11, 32, 40, 42, 36
8, 10, 18, 23, 24, 40, 3
2, 12, 13, 28, 37, 42, 10
2, 8, 17, 28, 32, 37, 24
16, 20, 22, 27, 33, 40, 21
4, 10, 23, 33, 34, 37, 31
12, 16, 21, 22, 29, 35, 17
10, 22, 23, 33, 35, 39, 4
4, 16, 17, 22, 30, 33, 37
2, 4, 5, 9, 12, 29, 1
8, 13, 27, 28, 30, 34, 7
3, 25, 36, 38, 39, 40, 17
4, 5, 15, 16, 21, 33, 11
13, 24, 30, 32, 40, 42, 23
7, 9, 11, 14, 36, 40, 1
11, 19, 20, 22, 33, 34, 39
21, 27, 29, 36, 38, 39, 32
5, 17, 25, 37, 38, 42, 40
11, 14, 17, 19, 20, 42, 24
8, 13, 18, 21, 33, 39, 2
8, 12, 24, 34, 39, 40, 32
1, 4, 5, 21, 32, 34, 17
2, 12, 17, 27, 28, 36, 37
4, 5, 14, 25, 26, 40, 7
8, 16, 19, 28, 33, 40, 41
6, 12, 15, 25, 33, 37, 10
7, 8, 19, 27, 28, 36, 25
11, 15, 19, 29, 30, 36, 42
7, 10, 11, 14, 25, 32, 37
5, 9, 20, 25, 32, 35, 24
8, 11, 14, 17, 20, 28, 23
2, 20, 22, 29, 32, 39, 12
6, 10, 19, 25, 30, 35, 15
7, 10, 16, 31, 39, 41, 3
6, 12, 19, 30, 37, 39, 4
6, 9, 22, 33, 34, 39, 36
1, 6, 13, 23, 37, 38, 26
2, 13, 22, 23, 31, 37, 11
10, 12, 15, 18, 19, 42, 29
1, 12, 14, 18, 23, 24, 31
8, 9, 10, 20, 32, 35, 17
5, 11, 15, 25, 32, 35, 41
2, 14, 16, 22, 32, 39, 8
6, 7, 17, 20, 29, 35, 32
11, 16, 22, 25, 37, 41, 28
22, 24, 25, 26, 35, 40, 3
3, 13, 19, 22, 25, 28, 11
9, 11, 12, 13, 27, 41, 17
13, 15, 18, 25, 29, 40, 9
18, 24, 27, 30, 33, 34, 11
2, 5, 29, 32, 39, 40, 28
1, 5, 16, 20, 22, 29, 12
3, 4, 17, 20, 36, 42, 15
2, 10, 14, 17, 27, 40, 30
3, 5, 11, 20, 26, 27, 14
1, 3, 6, 16, 21, 40, 7
9, 12, 14, 28, 29, 33, 37
1, 5, 8, 22, 30, 37, 42
6, 8, 17, 24, 38, 40, 22
5, 9, 12, 24, 28, 29, 22
4, 11, 12, 20, 22, 26, 36
2, 5, 11, 13, 18, 35, 16
2, 13, 18, 20, 23, 36, 6
16, 17, 18, 27, 38, 42, 2
4, 10, 13, 14, 27, 34, 16
5, 6, 10, 18, 35, 36, 32
9, 19, 25, 29, 32, 39, 21
5, 15, 20, 26, 31, 34, 19
12, 20, 23, 33, 38, 41, 28
6, 10, 11, 17, 32, 42, 2
2, 14, 17, 26, 34, 41, 18
1, 13, 14, 15, 20, 25, 19
6, 12, 13, 25, 26, 39, 18
16, 30, 35, 36, 37, 41, 7
6, 8, 16, 26, 32, 36, 21
2, 10, 16, 21, 23, 38, 29
9, 21, 28, 32, 33, 40, 12
4, 9, 12, 16, 38, 42, 1
4, 14, 16, 26, 28, 32, 36
6, 20, 22, 35, 37, 38, 28
2, 6, 7, 12, 29, 39, 35
1, 2, 14, 17, 18, 22, 9
2, 10, 15, 23, 31, 39, 40
10, 13, 16, 18, 31, 36, 42
2, 4, 9, 22, 39, 42, 29
5, 8, 15, 19, 31, 33, 20
7, 9, 12, 20, 21, 35, 26
8, 22, 23, 33, 35, 36, 27
9, 12, 20, 26, 39, 40, 4
8, 13, 18, 19, 26, 31, 39
15, 20, 29, 34, 37, 39, 38
16, 20, 21, 27, 28, 32, 4
3, 12, 16, 20, 25, 34, 9
2, 6, 16, 21, 27, 33, 20
2, 8, 10, 28, 37, 41, 40
12, 19, 23, 30, 34, 42, 27
5, 7, 18, 25, 35, 39, 40
3, 8, 14, 17, 36, 40, 4
4, 19, 20, 26, 30, 39, 17
4, 14, 17, 21, 37, 40, 27
3, 12, 19, 27, 35, 42, 25
5, 11, 17, 18, 25, 28, 13
9, 23, 33, 37, 41, 42, 8
1, 2, 7, 11, 15, 39, 16
1, 11, 12, 27, 35, 40, 10
1, 4, 11, 20, 34, 38, 6
6, 11, 13, 30, 31, 33, 28
2, 18, 20, 21, 22, 39, 9
1, 2, 7, 15, 28, 30, 12
4, 8, 10, 20, 28, 34, 1
1, 4, 9, 14, 29, 37, 40
4, 12, 17, 18, 20, 42, 25
10, 20, 28, 29, 33, 35, 19
3, 7, 14, 15, 20, 28, 11
8, 21, 26, 29, 32, 34, 6
2, 10, 18, 23, 30, 31, 36
4, 7, 30, 31, 37, 39, 25
2, 5, 11, 14, 18, 30, 39
8, 11, 17, 22, 26, 38, 3
1, 12, 23, 28, 30, 41, 9
3, 11, 25, 33, 34, 42, 12
2, 7, 10, 17, 26, 39, 36
1, 20, 21, 29, 38, 41, 12
1, 3, 13, 21, 24, 35, 28
2, 10, 14, 16, 31, 36, 13
11, 14, 25, 31, 32, 37, 34
3, 12, 30, 31, 39, 40, 28
4, 17, 27, 29, 37, 42, 7
4, 5, 14, 22, 24, 38, 40
13, 18, 23, 24, 37, 42, 19
21, 24, 32, 36, 38, 39, 23
2, 6, 9, 24, 37, 40, 42
1, 11, 18, 20, 26, 28, 22
8, 12, 28, 33, 37, 38, 26
2, 6, 13, 27, 32, 35, 11
1, 13, 19, 29, 38, 40, 25
6, 11, 34, 38, 39, 40, 29
14, 21, 26, 34, 36, 42, 32
2, 5, 9, 16, 26, 35, 40
17, 21, 24, 26, 28, 31, 41
12, 18, 23, 38, 40, 41, 35
11, 13, 17, 21, 29, 33, 5
8, 12, 19, 21, 26, 42, 11
14, 18, 20, 22, 24, 33, 7
2, 12, 15, 27, 28, 39, 26
2, 5, 9, 11, 23, 26, 24
10, 13, 17, 18, 22, 28, 7
3, 8, 14, 17, 22, 35, 20
3, 7, 9, 24, 28, 33, 27
5, 16, 25, 40, 41, 42, 3
6, 11, 21, 32, 37, 41, 22
12, 21, 25, 28, 32, 38, 5
4, 5, 6, 28, 29, 35, 16
4, 14, 28, 32, 35, 41, 16
8, 19, 25, 26, 32, 36, 7
4, 8, 22, 34, 38, 41, 40
1, 3, 8, 26, 34, 42, 35
7, 15, 16, 28, 39, 40, 5
6, 18, 23, 29, 33, 36, 9
1, 8, 12, 33, 34, 39, 24
8, 11, 18, 22, 38, 40, 14
8, 11, 12, 20, 21, 29, 10
3, 5, 6, 19, 35, 38, 37
1, 21, 29, 30, 32, 39, 23
3, 8, 11, 18, 22, 31, 14
1, 14, 15, 18, 28, 35, 30
2, 11, 20, 22, 26, 28, 9
1, 11, 17, 24, 30, 32, 15
5, 8, 19, 22, 36, 39, 20
2, 12, 22, 28, 32, 41, 9
1, 10, 11, 14, 21, 34, 16
5, 28, 32, 33, 34, 40, 14
3, 7, 11, 12, 35, 39, 5
2, 10, 11, 24, 39, 40, 14
2, 6, 7, 15, 40, 42, 34
18, 20, 23, 26, 27, 41, 19
4, 15, 27, 32, 33, 41, 31
14, 23, 28, 32, 34, 41, 13
4, 21, 25, 29, 32, 38, 9
12, 21, 25, 27, 31, 37, 35
2, 5, 8, 16, 22, 29, 33
2, 9, 14, 36, 37, 41, 42
6, 25, 26, 32, 40, 42, 21
2, 5, 8, 12, 20, 38, 14
4, 5, 8, 11, 35, 37, 40
2, 4, 8, 20, 26, 33, 10
17, 20, 23, 29, 31, 37, 42
4, 5, 9, 13, 25, 34, 24
10, 11, 12, 15, 23, 25, 31
4, 18, 27, 29, 30, 37, 22
5, 7, 10, 14, 21, 25, 39
13, 24, 25, 33, 35, 36, 16
1, 13, 23, 24, 27, 28, 14
9, 12, 16, 28, 31, 36, 33
2, 3, 4, 14, 15, 31, 1
4, 21, 25, 30, 34, 38, 12
5, 8, 9, 31, 32, 38, 11
11, 17, 21, 24, 25, 34, 39
6, 7, 16, 31, 34, 41, 21
3, 4, 13, 18, 41, 42, 6
2, 3, 9, 12, 19, 30, 8
8, 10, 14, 24, 25, 34, 28
6, 13, 21, 25, 28, 31, 15
2, 24, 27, 30, 39, 41, 10
13, 15, 20, 29, 30, 41, 2
3, 27, 31, 34, 38, 40, 29
4, 8, 19, 27, 38, 39, 34
5, 6, 24, 25, 28, 35, 38
14, 15, 22, 31, 38, 40, 28
1, 5, 12, 26, 31, 32, 16
1, 4, 6, 7, 14, 35, 2
3, 7, 23, 26, 31, 38, 19
2, 15, 17, 19, 25, 28, 31
16, 20, 24, 28, 31, 37, 10
11, 14, 15, 27, 30, 38, 2
16, 17, 21, 25, 26, 39, 34
20, 22, 24, 28, 33, 39, 17
2, 21, 24, 28, 31, 40, 41
4, 20, 27, 36, 41, 42, 9
8, 11, 23, 25, 26, 32, 29
1, 3, 20, 23, 30, 39, 8
13, 14, 18, 29, 30, 42, 5
1, 10, 15, 25, 31, 42, 16
5, 12, 16, 17, 25, 29, 19
1, 2, 5, 12, 29, 38, 42
2, 3, 4, 26, 34, 36, 9
6, 16, 22, 29, 38, 42, 37
4, 14, 16, 24, 30, 33, 37
1, 3, 14, 26, 27, 34, 36
15, 30, 32, 35, 37, 39, 6
1, 11, 15, 19, 25, 38, 8
11, 22, 24, 27, 40, 41, 28
5, 16, 27, 29, 32, 39, 23
3, 17, 22, 29, 34, 42, 9
